,word,ortho,vowels,uni_prob,bi_prob,bi_prob_smoothed,pos_uni_score,pos_bi_score,pos_uni_score_smoothed,pos_bi_score_smoothed,group,filename
460,t ø ɾ o n,töron,øo,-17.485988279342866,-15.627675512106372,-15.666950907825106,1.3290088497105506,1.0122008810961551,1.3286945168365425,1.0117169531065573,5,töron.mp3
461,b ø d͡ʒ o ʒ,böcoj,øo,-23.199615484381773,-22.94673486054192,-22.872071478740505,1.121083185876453,1.0015584369695272,1.121155460851373,1.0016920324034493,6,böcoj.mp3
462,l ø ʒ o h,löjoh,øo,-24.023639891238357,-inf,-30.04919461281527,1.0611372469041531,1.0,1.0613091459550994,1.0002179098838746,1,löjoh.mp3
463,t͡ʃ ø j o ʒ,çöyoj,øo,-23.110844320056284,-18.612897025047648,-18.738353722963613,1.1138647273701043,1.0038353772712676,1.1139491411652993,1.0038463961880495,2,çöyoj.mp3
464,n ø m o s,nömos,øo,-18.203872787484933,-22.19842578179625,-22.165436338076116,1.1411016056561956,1.0035204518715182,1.141128679586091,1.0035409822204415,3,nömos.mp3
465,ɟ ø j o ʒ,göyoj,øo,-26.49689488595845,-inf,-23.932703542616142,1.0852809248581945,1.0023189127998635,1.085414770218477,1.002409614578854,4,göyoj.mp3
466,ɟ ø ʒ o ʒ,göjoj,øo,-29.203929342940828,-inf,-29.447557759589778,1.0439095087456904,1.0001956309096838,1.044115390525366,1.000401295176374,5,göjoj.mp3
467,t͡ʃ ø j o p,çöyop,øo,-20.76116254339913,-16.85312947192674,-16.895892356598512,1.1297760413577145,1.0043570596970908,1.129827321681991,1.004335423634715,6,çöyop.mp3
468,v ø h u v,vöhuv,øu,-21.19584626377422,-inf,-27.14453973692883,1.12204735674267,1.0019306114959543,1.1221120023890112,1.0020390443325038,1,vöhuv.mp3
469,b ø t͡ʃ u ʒ,böçuj,øu,-23.04040938456597,-22.79008801093924,-22.657649428790645,1.141361768943645,1.0020862604454976,1.1413970478706803,1.0021930802819217,2,böçuj.mp3
470,t͡ʃ ø j u ʒ,çöyuj,øu,-22.924149578450105,-20.79768766887971,-20.742784223544646,1.135233466329589,1.004608462527747,1.13527898588403,1.0045783180618666,3,çöyuj.mp3
471,d ø ʒ u ʒ,döjuj,øu,-24.98943492896086,-inf,-24.22776906482711,1.1165991658515588,1.0026538128249567,1.116677401262255,1.0027322776999663,4,döjuj.mp3
472,n ø t u j,nötuy,øu,-18.16927071091751,-22.85152327554604,-22.813072474048504,1.1724206207819898,1.0038089132465688,1.1723948121172356,1.0038168140055153,5,nötuy.mp3
473,l ø ʒ u v,löjuv,øu,-24.17716973587194,-inf,-28.848175212289668,1.0814626210119913,1.0004564721225957,1.0815977985088008,1.0006458088997068,6,löjuv.mp3
474,ɟ ø ʒ u ʒ,göjuj,øu,-29.01723460133465,-inf,-30.01521454529064,1.0652782477051752,1.0,1.0654452352440962,1.0002179098838746,1,göjuj.mp3
475,s ø ɾ u ɾ,sörur,øu,-17.419868282345767,-15.476373057880078,-15.513651402105268,1.3518503805959323,1.0191373454814323,1.3514935705505449,1.0182579368786828,2,sörur.mp3
476,t͡ʃ ø j u z,çöyuz,øu,-20.529026950681207,-17.342610045374,-17.381051887526098,1.151992514259162,1.0064343510181284,1.1520031350348077,1.0062899141251958,3,çöyuz.mp3
477,n ø n y j,nönüy,øy,-18.59665120544969,-23.859590348601596,-23.813870098081395,1.1568370879889744,1.0032243478372642,1.1568399878441131,1.0032682870588847,4,nönüy.mp3
478,s ø ɾ y ɾ,sörür,øy,-17.707550354797547,-16.169021341758853,-16.205464404636334,1.3319062242337465,1.013027665125439,1.33158571547973,1.0125094354360924,5,sörür.mp3
479,ɟ ø ɟ y ʃ,gögüş,øy,-28.38202559692333,-inf,-27.273964274617327,1.06451562774906,1.0016113280727483,1.064678843072776,1.001729331617179,6,gögüş.mp3
480,ɟ ø c y c,gökük,øy,-29.771612116763333,-inf,-33.918015159012405,1.0457614416943897,1.000065210303228,1.0459642311442183,1.0002790383147078,1,gökük.mp3
481,v ø ɟ y m,vögüm,øy,-24.02986774956105,-inf,-25.69225069164061,1.09995900556369,1.002654692924395,1.10005431962118,1.0027073865105098,2,vögüm.mp3
482,t͡ʃ ø ɟ y z,çögüz,øy,-24.87512157612903,-22.11753265394216,-21.28303150118376,1.0902953872221697,1.0022148482989617,1.090415010076083,1.00231031519471,3,çögüz.mp3
483,v ø l y c,völük,øy,-24.69819952981217,-inf,-34.22078322004938,1.0738270837624526,1.000065210303228,1.0739812033064169,1.0002790383147078,4,völük.mp3
484,t͡ʃ ø z y z,çözüz,øy,-21.128620852346465,-17.361344872511363,-17.40089460771028,1.1286143668362545,1.004828700340673,1.1286672682108094,1.004783270632296,5,çözüz.mp3
485,v ø l y j,völüy,øy,-21.757817351341345,-inf,-31.916689215783485,1.0935205953372813,1.0001956309096838,1.0936337054213383,1.000401295176374,6,völüy.mp3
486,v ø l ø c,völök,øø,-25.90689728386676,-inf,-35.34511196131538,1.053370077665239,1.0,1.0535614319623523,1.0002179098838746,1,völök.mp3
487,v ø l ø h,völöh,øø,-23.290063091036213,-inf,-32.28412824653789,1.0659556661882257,1.0,1.066120812453014,1.0002179098838746,2,völöh.mp3
488,ɟ ø c ø c,gökök,øø,-30.98030987081792,-inf,-35.04234390027842,1.025304435597176,1.0,1.0255444598001535,1.0002179098838746,3,gökök.mp3
489,ɟ ø ɟ ø t͡ʃ,gögöç,øø,-29.83032005396617,-inf,-28.770426831168702,1.0317338743417712,1.0000545077946146,1.0319599892793068,1.0002695361099974,4,gögöç.mp3
490,t͡ʃ ø ɟ ø z,çögöz,øø,-26.083819330183616,-inf,-21.52261786831054,1.069838381124956,1.0017666031757022,1.0699952387320184,1.0018897030116924,5,çögöz.mp3
491,n ø m ø h,nömöh,øø,-20.22203636369186,-27.127441990238378,-26.772419935381528,1.1051797136202524,1.001638791460164,1.1052765997185356,1.00176987702246,6,nömöh.mp3
492,t͡ʃ ø t͡ʃ ø z,çöçöz,øø,-22.697768764281445,-19.14014982771973,-19.125549383488163,1.0814485413778725,1.0021481577380047,1.0815851832308758,1.0022510865945526,1,çöçöz.mp3
493,s ø ɾ ø ɾ,sörör,øø,-18.916248108852137,-17.736643428071496,-17.750937164122824,1.311449218136533,1.006315849424642,1.3111659441356651,1.0061905369137407,2,sörör.mp3
494,c ø d ø l,ködöl,øø,-25.273737592608967,-inf,-27.063517981829783,1.0636055587079187,1.0001114910985065,1.0637759789037924,1.0003233777080158,3,ködöl.mp3
495,n ø m ɯ j,nömıy,øɯ,-18.18724158107039,-23.99488997807466,-23.947971790620024,1.1624899274009108,1.0028689545306988,1.1624806365353328,1.002926864143793,4,nömıy.mp3
496,c ø z ɯ ɾ,közır,øɯ,-21.71220299840252,-inf,-19.68550050557094,1.1902183865771947,1.0145089255684994,1.1901414021562249,1.013860174302362,5,közır.mp3
497,l ø ʒ ɯ v,löjıv,øɯ,-23.962302765397112,-inf,-31.445776025167124,1.0912637492814083,1.000065210303228,1.0913810872864589,1.0002790383147078,6,löjıv.mp3
498,t͡ʃ ø z ɯ z,çözız,øɯ,-20.62607180941986,-16.976091075060026,-17.019424912474907,1.1583596514678574,1.0080045227428704,1.1583584120592822,1.0077781589190764,1,çözız.mp3
499,s ø ɾ ɯ ɾ,sörır,øɯ,-17.20500131187094,-15.07133366695696,-15.108072623586152,1.3616515088653494,1.0224207245664567,1.3612768593282027,1.021344720223736,2,sörır.mp3
500,v ø ʒ ɯ h,vöjıh,øɯ,-23.024241178401727,-inf,-30.45570700382361,1.1036756719502918,1.0001956309096838,1.1037711769871554,1.000401295176374,3,vöjıh.mp3
501,h ø ʒ ɯ ʃ,höjış,øɯ,-22.793233890627302,-inf,-24.383373092781312,1.1381678025861008,1.006410521744585,1.13820094196689,1.0062326049478594,4,höjış.mp3
502,ɟ ø v ɯ ʃ,gövış,øɯ,-24.484836572880727,-inf,-24.564293047048626,1.1249488007486994,1.007870816045076,1.1250044411600126,1.0076134587496162,5,gövış.mp3
503,ɟ ø ʒ ɯ ʒ,göjıj,øɯ,-28.802367630859823,-inf,-33.85250624509612,1.0750793759745922,1.0,1.075228524021754,1.0002179098838746,6,göjıj.mp3
504,n ɯ t a j,nıtay,ɯa,-14.896630988839425,-19.401787788498176,-19.40541509478784,1.354526711595995,1.021234920433465,1.3541725154278046,1.0202283613160217,1,nıtay.mp3
505,v ɯ ʒ a ʒ,vıjaj,ɯa,-22.349954898140567,-inf,-25.81550837135159,1.2641123593074002,1.0015585492929229,1.2639220306428625,1.0016824729794085,2,vıjaj.mp3
506,d ɯ ʒ a ʒ,dıjaj,ɯa,-21.71679520688277,-inf,-23.19054324641265,1.298705256665564,1.0026417382010682,1.2984551045728236,1.002708745557405,3,dıjaj.mp3
507,g ɯ ɾ a ʒ,gıraj,ɯa,-18.902722310983343,-16.198481439042656,-16.34403605221776,1.419942412927112,1.0501716213082088,1.419480952598695,1.0476633593333955,4,gıraj.mp3
508,k ɯ k a ɾ,kıkar,ɯa,-13.852944181894015,-12.360407543244856,-12.380543004924991,1.493480237823476,1.0526280988311794,1.492865948681668,1.0498258559342786,5,kıkar.mp3
509,g ɯ ʃ a n,gışan,ɯa,-16.88053831059943,-13.952848512019289,-13.993863814055455,1.3804651524522582,1.0360723486113332,1.3800477574614127,1.0341140599250127,6,gışan.mp3
510,n ɯ ʒ a j,nıjay,ɯa,-18.361255868590177,-inf,-24.42370924182812,1.2862284449438637,1.0083293699708047,1.2859931705589396,1.0080300149841257,1,nıjay.mp3
511,b ɯ d a ʒ,bıdaj,ɯa,-19.12602055601626,-20.08567575275351,-20.17911549471616,1.3411283852127902,1.0103448182681387,1.3408045259119057,1.0099894506104767,2,bıdaj.mp3
512,n ɯ ʒ a v,nıjav,ɯa,-19.02502844047022,-inf,-25.556872791643976,1.278077157040375,1.005851378448144,1.277858856769651,1.0057071346124649,3,nıjav.mp3
513,n ɯ c e h,nıkeh,ɯe,-19.392820783812937,-inf,-28.037484047969727,1.1958159292110446,1.001629162737002,1.1957471731906515,1.0017483602739372,4,nıkeh.mp3
514,n ɯ l e ɾ,nıler,ɯe,-16.520523019156673,-22.578512005763056,-22.1906184306061,1.270537965228416,1.016447580336092,1.2703174772901622,1.015654592290636,5,nıler.mp3
515,k ɯ ɟ e h,kıgeh,ɯe,-20.35414713041565,-inf,-22.976968237654425,1.283235141884312,1.015169372438029,1.2830152250357565,1.0145770800961191,6,kıgeh.mp3
516,v ɯ c e c,vıkek,ɯe,-23.291319549211504,-inf,-31.131139803939128,1.1800904532909162,1.0009229002593154,1.1800533352853768,1.0010857623367058,1,vıkek.mp3
517,g ɯ ɟ e ʒ,gıgej,ɯe,-24.30578124525424,-inf,-24.815598505272497,1.196280249113463,1.002806683496261,1.1962148980539262,1.0028744767627225,2,gıgej.mp3
518,g ɯ ʃ e ʒ,gışej,ɯe,-20.680133976363813,-18.215759687198577,-18.34658379874023,1.2236976698046218,1.0074075246463592,1.2235845791944204,1.007225242015273,3,gışej.mp3
519,k ɯ ɾ e t,kıret,ɯe,-14.34461899583014,-12.379643812608151,-12.401069233681326,1.4574007718602364,1.0575407260274738,1.4568656707805725,1.054575679739315,4,kıret.mp3
520,g ɯ d͡ʒ e n,gıcen,ɯe,-17.56731557989134,-14.61749184700327,-14.657735297121354,1.281298791538424,1.019356759110327,1.2810607321907763,1.0184127138021122,5,gıcen.mp3
521,n ɯ c e c,nıkek,ɯe,-22.009654976643485,-inf,-30.90854985906133,1.183230340688058,1.0009770597047227,1.18318779269999,1.0011370759656055,6,nıkek.mp3
522,g ɯ ɟ i ʒ,gıgij,ɯi,-24.50361657158009,-25.49963744384403,-24.94700242135446,1.20317522888439,1.0026110525865772,1.2030973279498365,1.002691091470223,1,gıgij.mp3
523,n ɯ c i v,nıkiv,ɯi,-19.93088069637855,-inf,-29.55229981701376,1.201667544130325,1.0018247936466855,1.201588410921533,1.0019317455664367,2,nıkiv.mp3
524,g ɯ d͡ʒ i l,gıcil,ɯi,-19.64465247954083,-16.929800719720177,-16.98778054263725,1.223765991720176,1.0081634508787554,1.2236495458961485,1.007928985502199,3,gıcil.mp3
525,n ɯ t i v,nıtiv,ɯi,-16.232908095139347,-21.96802980566556,-21.95774924159725,1.268821147095549,1.0211694574491372,1.2686250852060037,1.0202141924744377,4,nıtiv.mp3
526,k ɯ ɾ i n,kırin,ɯi,-14.682152744236394,-12.37822264154962,-12.400758782495078,1.4897929801932763,1.0573621548079215,1.4891922342093775,1.054404034344128,5,kırin.mp3
527,v ɯ c i c,vıkik,ɯi,-23.48915487553736,-inf,-31.50043512796986,1.1869854330618432,1.000596848743176,1.186935765181287,1.0007801201825397,6,vıkik.mp3
528,p ɯ h i c,pıhik,ɯi,-20.565900791152,-23.40671397169415,-23.24817306184844,1.2307563842740858,1.0085929357767276,1.2306306880145006,1.008342931175454,1,pıhik.mp3
529,g ɯ d͡ʒ i n,gıcin,ɯi,-17.765150906217194,-14.572887378272108,-14.613885458742647,1.288193771309351,1.019118781821044,1.2879431620866866,1.0181985618821732,2,gıcin.mp3
530,n ɯ c i c,nıkik,ɯi,-22.207490302969337,-inf,-31.27784518309206,1.190125320458985,1.000651008188583,1.1900702225959,1.0008314338114397,3,nıkik.mp3
531,g ɯ k o p,gıkop,ɯo,-18.39650934559961,-15.155469592030345,-15.199246251117556,1.1896978651358043,1.0101186670128863,1.189645248846842,1.0097904273217253,4,gıkop.mp3
532,n ɯ t o j,nıtoy,ɯo,-16.64471865554249,-20.8852803375486,-20.88836208756007,1.1851723324290908,1.004463305335078,1.185126386083626,1.0044398187271149,5,nıtoy.mp3
533,v ɯ ʒ o ʒ,vıjoj,ɯo,-24.09804256484363,-inf,-26.60448713952874,1.094757980140496,1.0004664281367202,1.0948759012986842,1.0006578633208734,6,vıjoj.mp3
534,n ɯ ʒ o h,nıjoh,ɯo,-20.43289152093352,-inf,-27.68196070816164,1.1097661427251175,1.0003249566724437,1.1098539195905015,1.0005257916572736,1,nıjoh.mp3
535,k ɯ k o n,kıkon,ɯo,-15.853117021089924,-12.795133988211877,-12.823178946592495,1.321191395011316,1.0259375020257335,1.3208914663733455,1.0247328374892803,2,kıkon.mp3
536,g ɯ k o ʒ,gıkoj,ɯo,-20.74619112225676,-16.915237145151256,-17.041707617482654,1.1737865511481944,1.0095969845870632,1.1737670683301502,1.0093013998750595,3,gıkoj.mp3
537,v ɯ m o ʒ,vımoj,ɯo,-20.866255525720582,-21.52786979559882,-21.609613266696552,1.1433244251421313,1.0025302512137306,1.1433577818079883,1.002610125753439,4,vımoj.mp3
538,d ɯ ʒ o ʒ,dıjoj,ɯo,-23.464882873585843,-inf,-23.9795220145898,1.1293508774986598,1.0015496170448657,1.1294089752286451,1.0016841358988702,5,dıjoj.mp3
539,v ɯ ʒ o h,vıjoh,ɯo,-21.714556093501532,-inf,-27.904550653039436,1.1066262553279758,1.0002707972270364,1.1067194621758885,1.000474478028374,6,vıjoh.mp3
540,g ɯ ʒ u ɫ,gıjul,ɯu,-20.705303097683917,-inf,-21.48584727527315,1.1930536885026797,1.0065343732888652,1.19297852493055,1.006368299524924,1,gıjul.mp3
541,g ɯ d͡ʒ u ɾ,gıcur,ɯu,-18.401954124401357,-15.514694512570816,-15.553988277275629,1.2206968713441448,1.0114276001889089,1.2205683468578952,1.0109684044339573,2,gıcur.mp3
542,v ɯ ʒ u v,vıjuv,ɯu,-21.86808593813512,-inf,-26.703531252513827,1.126951629435814,1.000727269349632,1.1270081147295898,1.000902377044206,3,vıjuv.mp3
543,n ɯ t u j,nıtuy,ɯu,-16.458023913936312,-21.5233800723522,-21.520724492736264,1.2065410713885756,1.0047893568512176,1.2064562308023568,1.0047454608812807,4,nıtuy.mp3
544,v ɯ ʒ u ʒ,vıjuj,ɯu,-23.911347823237456,-inf,-27.172143925229605,1.1161267190999808,1.0002707972270364,1.1162057460174144,1.000474478028374,5,vıjuj.mp3
545,n ɯ g u v,nıguv,ɯu,-18.672938523470744,-24.97225112201225,-24.798231194095607,1.1366324521867113,1.0015222117456346,1.1366721183407424,1.001653631447348,6,nıguv.mp3
546,k ɯ ɾ u ɾ,kırur,ɯu,-15.318955962420556,-13.211802908261404,-13.235619449577031,1.4222960802280702,1.0464229248539447,1.4218174189805863,1.04410490580885,1,kırur.mp3
547,g ɯ ʒ u ʒ,gıjuj,ɯu,-24.04112686624343,-inf,-24.742720107269367,1.1331254198362304,1.0024913344887347,1.1331750499516993,1.002578336813267,2,gıjuj.mp3
548,g ɯ d͡ʒ u z,gıcuz,ɯu,-19.58384312679565,-16.64152559173808,-16.684403427045364,1.1622032293487097,1.0059499347177645,1.1621965111059591,1.0058336162439705,3,gıcuz.mp3
549,g ɯ ɟ y ʒ,gıgüj,ɯy,-25.68018703470888,-24.79307060996098,-24.185039595714763,1.112799708911742,1.002733246193697,1.112886304686086,1.0028060614990746,4,gıgüj.mp3
550,v ɯ c y c,vıkük,ɯy,-24.665725338666142,-inf,-31.07494453895137,1.0966099130891953,1.0003360075302643,1.0967247419175363,1.000535606459207,5,vıkük.mp3
551,n ɯ c y c,nıkük,ɯy,-23.384060766098123,-inf,-30.85235459407357,1.099749800486337,1.0003901669756716,1.0998591993321496,1.0005869200881068,6,nıkük.mp3
552,k ɯ ɾ y ɾ,kırür,ɯy,-15.606638034872336,-13.90445119214018,-13.927432452108098,1.4023519238658844,1.0403132444979513,1.4019095639097712,1.0383564043662596,1,kırür.mp3
553,n ɯ c y j,nıküy,ɯy,-20.443678587627296,-inf,-28.54826058980769,1.1194433120611658,1.0005205875821277,1.119511701447071,1.0007091769497731,2,nıküy.mp3
554,n ɯ t y j,nıtüy,ɯy,-16.745705986388092,-22.3564259100322,-22.34000437551107,1.1865969150263898,1.0045937259415338,1.1865483757315416,1.0045620755887812,3,nıtüy.mp3
555,g ɯ ɟ y z,gıgüz,ɯy,-23.285064406939977,-21.35349717299124,-20.799421774706857,1.129558756841315,1.0031897183162923,1.1296104538368636,1.003233960514907,4,gıgüz.mp3
556,g ɯ m y z,gımüz,ɯy,-18.701899271803264,-15.284758444764732,-15.32860458966336,1.1785067564052527,1.00554093342204,1.1784732245409664,1.0054576463094618,5,gımüz.mp3
557,f ɯ d y c,fıdük,ɯy,-21.761233097918407,-23.89174718193573,-23.686632689099905,1.1325830509681372,1.0056072670834837,1.1326353404889125,1.0055261372591189,6,fıdük.mp3
558,g ɯ ɟ ø z,gıgöz,ɯø,-24.493762160994564,-inf,-21.039008141833637,1.1091017507441014,1.002741473193033,1.109190682492799,1.0028133483318893,1,gıgöz.mp3
559,n ɯ v ø c,nıvök,ɯø,-22.316148913561925,-inf,-30.445293983702243,1.1084544645079504,1.001905682716268,1.1085503214476562,1.0020229522148367,2,nıvök.mp3
560,n ɯ m ø h,nımöh,ɯø,-18.510789566710663,-25.526286904340548,-25.20620087924542,1.139300164226838,1.0014200635832908,1.1393380184036568,1.0015627469235224,3,nımöh.mp3
561,k ɯ ɾ ø ɾ,kırör,ɯø,-16.815335788926927,-15.47207327845282,-15.47290521159459,1.3818949177686708,1.0336014287971542,1.3814897925657066,1.032037505843908,4,kırör.mp3
562,n ɯ c ø c,nıkök,ɯø,-24.59275852015271,-inf,-31.976683335339587,1.0792927943891235,1.0003249566724437,1.079439427988085,1.0005257916572736,5,nıkök.mp3
563,g ɯ ɟ ø ʒ,gıgöj,ɯø,-26.888884788763463,-inf,-25.491689893774726,1.0923427028145285,1.0025458422833493,1.0924665333420214,1.0026299630393898,6,gıgöj.mp3
564,z ɯ f ø ʒ,zıföj,ɯø,-23.01788207907577,-inf,-25.118736995317576,1.0902439638685273,1.0024969451408785,1.090371213824056,1.00258336556017,1,zıföj.mp3
565,v ɯ c ø c,vıkök,ɯø,-25.87442309272073,-inf,-32.19927328021738,1.0761529069919815,1.0002707972270364,1.076304970573472,1.000474478028374,2,vıkök.mp3
566,g ɯ ʃ ø z,gışöz,ɯø,-20.868114892104145,-17.68946998702973,-17.66557104382508,1.1365191714352605,1.0043221992368574,1.1365603636332933,1.0043105088894526,3,gışöz.mp3
567,k ɯ ɾ ɯ ɾ,kırır,ɯɯ,-15.10408899194573,-12.806763517338286,-12.830040671057915,1.4320972084974872,1.049706303938969,1.431600707758244,1.0471916891539033,4,kırır.mp3
568,g ɯ ʃ ɯ ɾ,gışır,ɯɯ,-17.97497909272865,-14.266839235392236,-14.30974193032308,1.245215104159512,1.0154542843243193,1.2450431145777665,1.0147602319695646,5,gışır.mp3
569,g ɯ ʒ ɯ f,gıjıf,ɯɯ,-21.788275067767117,-inf,-25.430059507970466,1.155577346931862,1.0034694890371534,1.155582793730333,1.0034952632757648,6,gıjıf.mp3
570,v ɯ ʒ ɯ ʒ,vıjıj,ɯɯ,-23.69648085276263,-inf,-31.00943562503508,1.125927847369398,1.0002707972270364,1.1259890347950725,1.000474478028374,1,vıjıj.mp3
571,n ɯ ʒ ɯ ʒ,nıjıj,ɯɯ,-22.41481628019461,-inf,-30.786845680157285,1.1290677347665397,1.0003249566724437,1.129123492209685,1.0005257916572736,2,nıjıj.mp3
572,n ɯ ʒ ɯ v,nıjıv,ɯɯ,-20.37155439509228,-inf,-29.078542120513493,1.1398926451023728,1.0003901669756716,1.1399258609218608,1.0005869200881068,3,nıjıv.mp3
573,n ɯ d͡ʒ ɯ ʒ,nıcıj,ɯɯ,-20.35265516851573,-inf,-23.177728006252813,1.141386496349446,1.0016727518916322,1.1414208042131675,1.0018002670345545,4,nıcıj.mp3
574,n ɯ m ɯ j,nımıy,ɯɯ,-16.47599478408919,-22.39373489217684,-22.38175273448392,1.1966103780074966,1.0026502266538255,1.196542055220454,1.0027197340448553,5,nımıy.mp3
575,g ɯ d͡ʒ ɯ ʃ,gıcış,ɯɯ,-19.48982961121296,-15.852311354959165,-15.901866630957937,1.1748084006569268,1.0097080569984351,1.1747780038271325,1.0093543709655342,6,gıcış.mp3
