Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-xe3o,randomiser-mhmr,branch-632j,randomiser-ydsz,randomiser-dv67,randomiser-4jvp,randomiser-whjp,randomiser-8x67,randomiser-wkma,branch-tihy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER
6,1701417970629,01/12/2023 08:06:10,1701417970573,0,01/12/2023 08:06:10,146089,8,task-axcc,,33343535,BLIND,9872585,,complete,,6569937cfc7f559245d3f257,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,375x812,375x631,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,3,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1190,,,,,0,1,0,,,,,,Audio Check,diş
7,1701417970690,01/12/2023 08:06:10,1701417970576,0,01/12/2023 08:06:10,146089,8,task-axcc,,33343535,BLIND,9872585,,complete,,6569937cfc7f559245d3f257,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,375x812,375x631,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,3,yes,Spreadsheet1,,,END TASK,,,,,58667,,,,,0,1,0,,,,,,,
1,1701418975444,01/12/2023 08:22:55,1701418978554,0,01/12/2023 08:22:58,146089,8,task-axcc,,33343763,BLIND,9872637,,complete,,6569977d26d8ec8117c637ce,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,5,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701418984635,01/12/2023 08:23:04,1701418987802,0,01/12/2023 08:23:07,146089,8,task-axcc,,33343763,BLIND,9872637,,complete,,6569977d26d8ec8117c637ce,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,5,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,9188.699999988079,,,,,0,1,0,,,,,,Instructions,
3,1701418986167,01/12/2023 08:23:06,1701418989345,0,01/12/2023 08:23:09,146089,8,task-axcc,,33343763,BLIND,9872637,,complete,,6569977d26d8ec8117c637ce,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,5,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1532,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701418987764,01/12/2023 08:23:07,1701418990952,0,01/12/2023 08:23:10,146089,8,task-axcc,,33343763,BLIND,9872637,,complete,,6569977d26d8ec8117c637ce,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,5,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,3138.599999964237,,,diş,1,1,0,0,,,,,,Audio Check,diş
5,1701418988797,01/12/2023 08:23:08,1701418991975,0,01/12/2023 08:23:11,146089,8,task-axcc,,33343763,BLIND,9872637,,complete,,6569977d26d8ec8117c637ce,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,5,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1018,,,,,0,1,0,,,,,,Audio Check,diş
6,1701418988864,01/12/2023 08:23:08,1701418991977,0,01/12/2023 08:23:11,146089,8,task-axcc,,33343763,BLIND,9872637,,complete,,6569977d26d8ec8117c637ce,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,5,,,,yes,Spreadsheet1,,,END TASK,,,,,13423,,,,,0,1,0,,,,,,,
1,1701419376204,01/12/2023 08:29:36,1701419375977,1,01/12/2023 09:29:35,146089,8,task-axcc,,33343829,BLIND,9872650,,complete,,65699913239b3039b0c8899f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1512x982,1512x865,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,2,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701419380462,01/12/2023 08:29:40,1701419380314,1,01/12/2023 09:29:40,146089,8,task-axcc,,33343829,BLIND,9872650,,complete,,65699913239b3039b0c8899f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1512x982,1512x865,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,2,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,4323,,,,,0,1,0,,,,,,Instructions,
3,1701419382372,01/12/2023 08:29:42,1701419382228,1,01/12/2023 09:29:42,146089,8,task-axcc,,33343829,BLIND,9872650,,complete,,65699913239b3039b0c8899f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1512x982,1512x865,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,2,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1909,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701419383386,01/12/2023 08:29:43,1701419383231,1,01/12/2023 09:29:43,146089,8,task-axcc,,33343829,BLIND,9872650,,complete,,65699913239b3039b0c8899f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1512x982,1512x865,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,2,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,2911.000000000001,,,diş,1,1,0,0,,,,,,Audio Check,diş
5,1701419384606,01/12/2023 08:29:44,1701419384469,1,01/12/2023 09:29:44,146089,8,task-axcc,,33343829,BLIND,9872650,,complete,,65699913239b3039b0c8899f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1512x982,1512x865,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,2,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1235.999999999999,,,,,0,1,0,,,,,,Audio Check,diş
6,1701419384784,01/12/2023 08:29:44,1701419384472,1,01/12/2023 09:29:44,146089,8,task-axcc,,33343829,BLIND,9872650,,complete,,65699913239b3039b0c8899f,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.3,1512x982,1512x865,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,2,,,yes,Spreadsheet1,,,END TASK,,,,,8495,,,,,0,1,0,,,,,,,
1,1701419527764,01/12/2023 08:32:07,1701419527712,0,01/12/2023 08:32:07,146089,8,task-axcc,,33343867,BLIND,9872658,,complete,,656999be6a7f7c6e868078da,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,6,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701419554036,01/12/2023 08:32:34,1701419554040,0,01/12/2023 08:32:34,146089,8,task-axcc,,33343867,BLIND,9872658,,complete,,656999be6a7f7c6e868078da,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,6,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,26295,,,,,0,1,0,,,,,,Instructions,
3,1701419555983,01/12/2023 08:32:35,1701419555966,0,01/12/2023 08:32:35,146089,8,task-axcc,,33343867,BLIND,9872658,,complete,,656999be6a7f7c6e868078da,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,6,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1918.6999998092651,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701419557551,01/12/2023 08:32:37,1701419557542,0,01/12/2023 08:32:37,146089,8,task-axcc,,33343867,BLIND,9872658,,complete,,656999be6a7f7c6e868078da,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,6,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,3494.5999999046326,,,diş,1,1,0,0,,,,,,Audio Check,diş
5,1701419559457,01/12/2023 08:32:39,1701419559462,0,01/12/2023 08:32:39,146089,8,task-axcc,,33343867,BLIND,9872658,,complete,,656999be6a7f7c6e868078da,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,6,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1915.2000000476837,,,,,0,1,0,,,,,,Audio Check,diş
6,1701419559505,01/12/2023 08:32:39,1701419559468,0,01/12/2023 08:32:39,146089,8,task-axcc,,33343867,BLIND,9872658,,complete,,656999be6a7f7c6e868078da,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x931,,,,Audio Check,9,SoundCheckPassed,3,test passed,,,6,,,,yes,Spreadsheet1,,,END TASK,,,,,31756,,,,,0,1,0,,,,,,,
1,1701419608218,01/12/2023 08:33:28,1701419608124,0,01/12/2023 08:33:28,146089,8,task-axcc,,33343884,BLIND,9872662,,complete,,65699a0ad2d8b133155108a5,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,393x852,734x310,,,,Audio Check,9,SoundCheckPassed,2,test passed,,3,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701419622915,01/12/2023 08:33:42,1701419622872,0,01/12/2023 08:33:42,146089,8,task-axcc,,33343884,BLIND,9872662,,complete,,65699a0ad2d8b133155108a5,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,393x852,734x310,,,,Audio Check,9,SoundCheckPassed,2,test passed,,3,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,14729,,,,,0,1,0,,,,,,Instructions,
3,1701419627003,01/12/2023 08:33:47,1701419626951,0,01/12/2023 08:33:46,146089,8,task-axcc,,33343884,BLIND,9872662,,complete,,65699a0ad2d8b133155108a5,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,393x852,734x310,,,,Audio Check,9,SoundCheckPassed,2,test passed,,3,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,4064,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701419628462,01/12/2023 08:33:48,1701419628421,0,01/12/2023 08:33:48,146089,8,task-axcc,,33343884,BLIND,9872662,,complete,,65699a0ad2d8b133155108a5,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,393x852,734x310,,,,Audio Check,9,SoundCheckPassed,2,test passed,,3,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,5532,,,diş,1,1,0,0,,,,,,Audio Check,diş
5,1701419630086,01/12/2023 08:33:50,1701419630055,0,01/12/2023 08:33:50,146089,8,task-axcc,,33343884,BLIND,9872662,,complete,,65699a0ad2d8b133155108a5,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,393x852,734x310,,,,Audio Check,9,SoundCheckPassed,2,test passed,,3,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1627,,,,,0,1,0,,,,,,Audio Check,diş
6,1701419630146,01/12/2023 08:33:50,1701419630059,0,01/12/2023 08:33:50,146089,8,task-axcc,,33343884,BLIND,9872662,,complete,,65699a0ad2d8b133155108a5,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,393x852,734x310,,,,Audio Check,9,SoundCheckPassed,2,test passed,,3,,,,,yes,Spreadsheet1,,,END TASK,,,,,21934,,,,,0,1,0,,,,,,,
1,1701419862203,01/12/2023 08:37:42,1701419862046,0,01/12/2023 08:37:42,146089,8,task-axcc,,33343943,BLIND,9872671,,complete,,65699ab853b2ccf77ec88e3d,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,390x844,750x307,,,,Audio Check,9,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701419870340,01/12/2023 08:37:50,1701419870224,0,01/12/2023 08:37:50,146089,8,task-axcc,,33343943,BLIND,9872671,,complete,,65699ab853b2ccf77ec88e3d,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,390x844,750x307,,,,Audio Check,9,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,8127,,,,,0,1,0,,,,,,Instructions,
3,1701419874785,01/12/2023 08:37:54,1701419874684,0,01/12/2023 08:37:54,146089,8,task-axcc,,33343943,BLIND,9872671,,complete,,65699ab853b2ccf77ec88e3d,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,390x844,750x307,,,,Audio Check,9,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,4453,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701419877853,01/12/2023 08:37:57,1701419877726,0,01/12/2023 08:37:57,146089,8,task-axcc,,33343943,BLIND,9872671,,complete,,65699ab853b2ccf77ec88e3d,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,390x844,750x307,,,,Audio Check,9,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,7495,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,diş
5,1701419879409,01/12/2023 08:37:59,1701419879300,0,01/12/2023 08:37:59,146089,8,task-axcc,,33343943,BLIND,9872671,,complete,,65699ab853b2ccf77ec88e3d,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,390x844,750x307,,,,Audio Check,9,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,9068,,,diş,1,1,0,0,,,,,,Audio Check,diş
6,1701419880408,01/12/2023 08:38:00,1701419880284,0,01/12/2023 08:38:00,146089,8,task-axcc,,33343943,BLIND,9872671,,complete,,65699ab853b2ccf77ec88e3d,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,390x844,750x307,,,,Audio Check,9,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,974,,,,,0,1,0,,,,,,Audio Check,diş
7,1701419880470,01/12/2023 08:38:00,1701419880288,0,01/12/2023 08:38:00,146089,8,task-axcc,,33343943,BLIND,9872671,,complete,,65699ab853b2ccf77ec88e3d,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,390x844,750x307,,,,Audio Check,9,SoundCheckPassed,1,test passed,2,,,,,,yes,Spreadsheet1,,,END TASK,,,,,18243,,,,,0,1,0,,,,,,,
1,1701420290785,01/12/2023 08:44:50,1701420291169,0,01/12/2023 08:44:51,146089,8,task-axcc,,33344023,BLIND,9872701,,complete,,65699c736a7f7c6e86807985,mobile,undefined K,Android 10,Chrome 119.0.0.0,873x393,792x303,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,3,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701420312490,01/12/2023 08:45:12,1701420313102,0,01/12/2023 08:45:13,146089,8,task-axcc,,33344023,BLIND,9872701,,complete,,65699c736a7f7c6e86807985,mobile,undefined K,Android 10,Chrome 119.0.0.0,873x393,792x303,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,3,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,21757.90000000596,,,,,0,1,0,,,,,,Instructions,
3,1701420314863,01/12/2023 08:45:14,1701420315413,0,01/12/2023 08:45:15,146089,8,task-axcc,,33344023,BLIND,9872701,,complete,,65699c736a7f7c6e86807985,mobile,undefined K,Android 10,Chrome 119.0.0.0,873x393,792x303,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,3,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2277.199999988079,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701420316841,01/12/2023 08:45:16,1701420317325,0,01/12/2023 08:45:17,146089,8,task-axcc,,33344023,BLIND,9872701,,complete,,65699c736a7f7c6e86807985,mobile,undefined K,Android 10,Chrome 119.0.0.0,873x393,792x303,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,3,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,4183.199999988079,,,diş,1,1,0,0,,,,,,Audio Check,diş
5,1701420318578,01/12/2023 08:45:18,1701420319207,0,01/12/2023 08:45:19,146089,8,task-axcc,,33344023,BLIND,9872701,,complete,,65699c736a7f7c6e86807985,mobile,undefined K,Android 10,Chrome 119.0.0.0,873x393,792x303,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,3,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1849.7999999821186,,,,,0,1,0,,,,,,Audio Check,diş
6,1701420318655,01/12/2023 08:45:18,1701420319222,0,01/12/2023 08:45:19,146089,8,task-axcc,,33344023,BLIND,9872701,,complete,,65699c736a7f7c6e86807985,mobile,undefined K,Android 10,Chrome 119.0.0.0,873x393,792x303,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,3,,,yes,Spreadsheet1,,,END TASK,,,,,28053,,,,,0,1,0,,,,,,,
1,1701421592191,01/12/2023 09:06:32,1701421591182,1,01/12/2023 10:06:31,146089,8,task-axcc,,33344209,BLIND,9872759,,complete,,6569a1059ae7a2a4ea21b354,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,3,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701421598808,01/12/2023 09:06:38,1701421597860,1,01/12/2023 10:06:37,146089,8,task-axcc,,33344209,BLIND,9872759,,complete,,6569a1059ae7a2a4ea21b354,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,3,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,6649.600000023842,,,,,0,1,0,,,,,,Instructions,
3,1701421602087,01/12/2023 09:06:42,1701421601147,1,01/12/2023 10:06:41,146089,8,task-axcc,,33344209,BLIND,9872759,,complete,,6569a1059ae7a2a4ea21b354,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,3,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,3278.4000000059605,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701421608095,01/12/2023 09:06:48,1701421607110,1,01/12/2023 10:06:47,146089,8,task-axcc,,33344209,BLIND,9872759,,complete,,6569a1059ae7a2a4ea21b354,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,3,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,9241.40000000596,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Audio Check,diş
5,1701421608941,01/12/2023 09:06:48,1701421608004,1,01/12/2023 10:06:48,146089,8,task-axcc,,33344209,BLIND,9872759,,complete,,6569a1059ae7a2a4ea21b354,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,3,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,10135.200000017881,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Audio Check,diş
6,1701421610233,01/12/2023 09:06:50,1701421609264,1,01/12/2023 10:06:49,146089,8,task-axcc,,33344209,BLIND,9872759,,complete,,6569a1059ae7a2a4ea21b354,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,3,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,11395.200000017881,,,diş,1,1,0,0,,,,,,Audio Check,diş
7,1701421612119,01/12/2023 09:06:52,1701421611096,1,01/12/2023 10:06:51,146089,8,task-axcc,,33344209,BLIND,9872759,,complete,,6569a1059ae7a2a4ea21b354,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,3,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1826.5,,,,,0,1,0,,,,,,Audio Check,diş
8,1701421612234,01/12/2023 09:06:52,1701421611098,1,01/12/2023 10:06:51,146089,8,task-axcc,,33344209,BLIND,9872759,,complete,,6569a1059ae7a2a4ea21b354,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Audio Check,9,SoundCheckPassed,6,test passed,,,,,,3,yes,Spreadsheet1,,,END TASK,,,,,19916,,,,,0,1,0,,,,,,,
1,1701421650446,01/12/2023 09:07:30,1701421649289,1,01/12/2023 10:07:29,146089,8,task-axcc,,33344220,BLIND,9872763,,complete,,6569a1cf66edb321267ffa0a,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,3,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701421663246,01/12/2023 09:07:43,1701421662131,1,01/12/2023 10:07:42,146089,8,task-axcc,,33344220,BLIND,9872763,,complete,,6569a1cf66edb321267ffa0a,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,3,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,12820.100000023842,,,,,0,1,0,,,,,,Instructions,
3,1701421665098,01/12/2023 09:07:45,1701421663975,1,01/12/2023 10:07:43,146089,8,task-axcc,,33344220,BLIND,9872763,,complete,,6569a1cf66edb321267ffa0a,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,3,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,1839.3999999761581,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701421666358,01/12/2023 09:07:46,1701421665223,1,01/12/2023 10:07:45,146089,8,task-axcc,,33344220,BLIND,9872763,,complete,,6569a1cf66edb321267ffa0a,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,3,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,3087.399999976158,,,diş,1,1,0,0,,,,,,Audio Check,diş
5,1701421667539,01/12/2023 09:07:47,1701421666423,1,01/12/2023 10:07:46,146089,8,task-axcc,,33344220,BLIND,9872763,,complete,,6569a1cf66edb321267ffa0a,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,3,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1196.3999999761581,,,,,0,1,0,,,,,,Audio Check,diş
6,1701421667624,01/12/2023 09:07:47,1701421666425,1,01/12/2023 10:07:46,146089,8,task-axcc,,33344220,BLIND,9872763,,complete,,6569a1cf66edb321267ffa0a,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1920x1080,1920x963,,,,Audio Check,9,SoundCheckPassed,5,test passed,,,,,3,,yes,Spreadsheet1,,,END TASK,,,,,17136,,,,,0,1,0,,,,,,,
1,1701421744607,01/12/2023 09:09:04,1701421744524,0,01/12/2023 09:09:04,146089,8,task-axcc,,33344242,BLIND,9872771,,complete,,6569a26ce4535adae8234ff4,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1865x958,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1701421756045,01/12/2023 09:09:16,1701421755996,0,01/12/2023 09:09:15,146089,8,task-axcc,,33344242,BLIND,9872771,,complete,,6569a26ce4535adae8234ff4,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1865x958,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,11425.299999952316,,,,,0,1,0,,,,,,Instructions,
3,1701421758509,01/12/2023 09:09:18,1701421758462,0,01/12/2023 09:09:18,146089,8,task-axcc,,33344242,BLIND,9872771,,complete,,6569a26ce4535adae8234ff4,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1865x958,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone1,content_web_audio,2460.100000023842,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Audio Check,diş
4,1701421759812,01/12/2023 09:09:19,1701421759757,0,01/12/2023 09:09:19,146089,8,task-axcc,,33344242,BLIND,9872771,,complete,,6569a26ce4535adae8234ff4,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1865x958,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,Zone3,response_rating_scale_likert_active,3754.600000023842,,,diş,1,1,0,0,,,,,,Audio Check,diş
5,1701421761477,01/12/2023 09:09:21,1701421761343,0,01/12/2023 09:09:21,146089,8,task-axcc,,33344242,BLIND,9872771,,complete,,6569a26ce4535adae8234ff4,computer,Desktop or Laptop,Windows 10,Edge 119.0.0.0,1920x1080,1865x958,,,,Audio Check,9,SoundCheckPassed,4,test passed,,,,6,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,Correct,advancementZone,continue_button,1582,,,,,0,1,0,,,,,,Audio Check,diş
