Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-xe3o,randomiser-mhmr,branch-632j,randomiser-ydsz,randomiser-dv67,randomiser-4jvp,randomiser-whjp,randomiser-8x67,randomiser-wkma,branch-tihy,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display
4,1701416524359,01/12/2023 07:42:04,1701416524132,0,01/12/2023 07:42:04,146089,8,task-vpa3,,33343251,BLIND,9872467,,complete,,65698d84ebcc6e68b6d3ed9e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x815,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,3,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,9894.60000000149,,,1,1,1,0,0,,,,,,Task
5,1701416524438,01/12/2023 07:42:04,1701416524142,0,01/12/2023 07:42:04,146089,8,task-vpa3,,33343251,BLIND,9872467,,complete,,65698d84ebcc6e68b6d3ed9e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x815,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,3,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,0.7999999970197678,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1701416527415,01/12/2023 07:42:07,1701416527197,0,01/12/2023 07:42:07,146089,8,task-vpa3,,33343251,BLIND,9872467,,complete,,65698d84ebcc6e68b6d3ed9e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x815,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,3,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,3056.199999999255,,,7,1,1,0,0,,,,,,Task
7,1701416527457,01/12/2023 07:42:07,1701416527208,0,01/12/2023 07:42:07,146089,8,task-vpa3,,33343251,BLIND,9872467,,complete,,65698d84ebcc6e68b6d3ed9e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x815,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,3,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0.8000000007450581,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1701416530253,01/12/2023 07:42:10,1701416530046,0,01/12/2023 07:42:10,146089,8,task-vpa3,,33343251,BLIND,9872467,,complete,,65698d84ebcc6e68b6d3ed9e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x815,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,3,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,2838.300000000745,,,4,1,1,0,0,,,,,,Task
9,1701416532907,01/12/2023 07:42:12,1701416532700,0,01/12/2023 07:42:12,146089,8,task-vpa3,,33343251,BLIND,9872467,,complete,,65698d84ebcc6e68b6d3ed9e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x815,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,3,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,2648,,,,,0,1,0,,,,,,Task
10,1701416532965,01/12/2023 07:42:12,1701416532718,0,01/12/2023 07:42:12,146089,8,task-vpa3,,33343251,BLIND,9872467,,complete,,65698d84ebcc6e68b6d3ed9e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x815,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,3,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,16.666999999994005,,,,,0,1,0,,,1,,,Task
11,1701416532965,01/12/2023 07:42:12,1701416532721,0,01/12/2023 07:42:12,146089,8,task-vpa3,,33343251,BLIND,9872467,,complete,,65698d84ebcc6e68b6d3ed9e,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x815,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,3,,,,,yes,Spreadsheet1,,,END TASK,,,,,45795,,,,,0,1,0,,,,,,
1,1701417412757,01/12/2023 07:56:52,1701417412623,1,01/12/2023 08:56:52,146089,8,task-vpa3,,33343456,BLIND,9872565,,complete,,6569911a6b0eea2328e2e00d,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,375x812,712x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,4,,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1701417418770,01/12/2023 07:56:58,1701417418656,1,01/12/2023 08:56:58,146089,8,task-vpa3,,33343456,BLIND,9872565,,complete,,6569911a6b0eea2328e2e00d,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,375x812,712x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,4,,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,5984,,,,,0,1,0,,,,,,Prompt
3,1701417418987,01/12/2023 07:56:58,1701417418685,1,01/12/2023 08:56:58,146089,8,task-vpa3,,33343456,BLIND,9872565,,complete,,6569911a6b0eea2328e2e00d,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,375x812,712x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,4,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1701417421962,01/12/2023 07:57:01,1701417421873,1,01/12/2023 08:57:01,146089,8,task-vpa3,,33343456,BLIND,9872565,,complete,,6569911a6b0eea2328e2e00d,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,375x812,712x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,4,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,3188,,,AUDIO PLAY REQUESTED,2,0,1,0,,,,,,Task
5,1701417424142,01/12/2023 07:57:04,1701417424125,1,01/12/2023 08:57:04,146089,8,task-vpa3,,33343456,BLIND,9872565,,complete,,6569911a6b0eea2328e2e00d,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,375x812,712x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,4,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,5440,,,AUDIO PLAY REQUESTED,3,0,1,0,,,,,,Task
6,1701417425754,01/12/2023 07:57:05,1701417425732,1,01/12/2023 08:57:05,146089,8,task-vpa3,,33343456,BLIND,9872565,,complete,,6569911a6b0eea2328e2e00d,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,375x812,712x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,4,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,7046.000000000002,,,1,1,1,0,0,,,,,,Task
7,1701417425949,01/12/2023 07:57:05,1701417425753,1,01/12/2023 08:57:05,146089,8,task-vpa3,,33343456,BLIND,9872565,,complete,,6569911a6b0eea2328e2e00d,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,375x812,712x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,4,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1701417428695,01/12/2023 07:57:08,1701417428597,1,01/12/2023 08:57:08,146089,8,task-vpa3,,33343456,BLIND,9872565,,complete,,6569911a6b0eea2328e2e00d,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,375x812,712x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,4,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,2844,,,7,1,1,0,0,,,,,,Task
9,1701417428909,01/12/2023 07:57:08,1701417428619,1,01/12/2023 08:57:08,146089,8,task-vpa3,,33343456,BLIND,9872565,,complete,,6569911a6b0eea2328e2e00d,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,375x812,712x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,4,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
10,1701417431321,01/12/2023 07:57:11,1701417431222,1,01/12/2023 08:57:11,146089,8,task-vpa3,,33343456,BLIND,9872565,,complete,,6569911a6b0eea2328e2e00d,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,375x812,712x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,4,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,2603,,,4,1,1,0,0,,,,,,Task
11,1701417432370,01/12/2023 07:57:12,1701417432268,1,01/12/2023 08:57:12,146089,8,task-vpa3,,33343456,BLIND,9872565,,complete,,6569911a6b0eea2328e2e00d,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,375x812,712x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,4,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,1036,,,,,0,1,0,,,,,,Task
12,1701417432596,01/12/2023 07:57:12,1701417432285,1,01/12/2023 08:57:12,146089,8,task-vpa3,,33343456,BLIND,9872565,,complete,,6569911a6b0eea2328e2e00d,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,375x812,712x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,4,,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,34,,,,,0,1,0,,,1,,,Task
13,1701417432596,01/12/2023 07:57:12,1701417432287,1,01/12/2023 08:57:12,146089,8,task-vpa3,,33343456,BLIND,9872565,,complete,,6569911a6b0eea2328e2e00d,mobile,Apple iPhone,iOS 17.1.1,Mobile Safari 17.1.1,375x812,712x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,1,test passed,4,,,,,,yes,Spreadsheet1,,,END TASK,,,,,19664,,,,,0,1,0,,,,,,
1,1701417566407,01/12/2023 07:59:26,1701417566345,0,01/12/2023 07:59:26,146089,8,task-vpa3,,33343476,BLIND,9872571,,complete,,6569920569aa56111e0d61a7,mobile,Apple iPhone,iOS 17.1,GSA 291.0.582931352,393x852,734x268,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1701417570396,01/12/2023 07:59:30,1701417570375,0,01/12/2023 07:59:30,146089,8,task-vpa3,,33343476,BLIND,9872571,,complete,,6569920569aa56111e0d61a7,mobile,Apple iPhone,iOS 17.1,GSA 291.0.582931352,393x852,734x268,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,4010,,,,,0,1,0,,,,,,Prompt
3,1701417570463,01/12/2023 07:59:30,1701417570395,0,01/12/2023 07:59:30,146089,8,task-vpa3,,33343476,BLIND,9872571,,complete,,6569920569aa56111e0d61a7,mobile,Apple iPhone,iOS 17.1,GSA 291.0.582931352,393x852,734x268,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,1.0000000000009095,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1701417575165,01/12/2023 07:59:35,1701417575117,0,01/12/2023 07:59:35,146089,8,task-vpa3,,33343476,BLIND,9872571,,complete,,6569920569aa56111e0d61a7,mobile,Apple iPhone,iOS 17.1,GSA 291.0.582931352,393x852,734x268,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,4722,,,1,1,1,0,0,,,,,,Task
5,1701417575226,01/12/2023 07:59:35,1701417575136,0,01/12/2023 07:59:35,146089,8,task-vpa3,,33343476,BLIND,9872571,,complete,,6569920569aa56111e0d61a7,mobile,Apple iPhone,iOS 17.1,GSA 291.0.582931352,393x852,734x268,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1701417577256,01/12/2023 07:59:37,1701417577223,0,01/12/2023 07:59:37,146089,8,task-vpa3,,33343476,BLIND,9872571,,complete,,6569920569aa56111e0d61a7,mobile,Apple iPhone,iOS 17.1,GSA 291.0.582931352,393x852,734x268,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,2087,,,7,1,1,0,0,,,,,,Task
7,1701417577305,01/12/2023 07:59:37,1701417577243,0,01/12/2023 07:59:37,146089,8,task-vpa3,,33343476,BLIND,9872571,,complete,,6569920569aa56111e0d61a7,mobile,Apple iPhone,iOS 17.1,GSA 291.0.582931352,393x852,734x268,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,1,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1701417580493,01/12/2023 07:59:40,1701417580471,0,01/12/2023 07:59:40,146089,8,task-vpa3,,33343476,BLIND,9872571,,complete,,6569920569aa56111e0d61a7,mobile,Apple iPhone,iOS 17.1,GSA 291.0.582931352,393x852,734x268,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,3229.000000000002,,,4,1,1,0,0,,,,,,Task
9,1701417581482,01/12/2023 07:59:41,1701417581452,0,01/12/2023 07:59:41,146089,8,task-vpa3,,33343476,BLIND,9872571,,complete,,6569920569aa56111e0d61a7,mobile,Apple iPhone,iOS 17.1,GSA 291.0.582931352,393x852,734x268,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,973,,,,,0,1,0,,,,,,Task
10,1701417581547,01/12/2023 07:59:41,1701417581461,0,01/12/2023 07:59:41,146089,8,task-vpa3,,33343476,BLIND,9872571,,complete,,6569920569aa56111e0d61a7,mobile,Apple iPhone,iOS 17.1,GSA 291.0.582931352,393x852,734x268,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,32,,,,,0,1,0,,,1,,,Task
11,1701417581547,01/12/2023 07:59:41,1701417581463,0,01/12/2023 07:59:41,146089,8,task-vpa3,,33343476,BLIND,9872571,,complete,,6569920569aa56111e0d61a7,mobile,Apple iPhone,iOS 17.1,GSA 291.0.582931352,393x852,734x268,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,2,test passed,,5,,,,,yes,Spreadsheet1,,,END TASK,,,,,15118,,,,,0,1,0,,,,,,
1,1701417805754,01/12/2023 08:03:25,1701417805670,0,01/12/2023 08:03:25,146089,8,task-vpa3,,33343515,BLIND,9872574,,complete,,65699204d2d8b1331551069d,mobile,Apple iPhone,iOS 17.1,Chrome 120.0.6099.50,393x852,734x337,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1701417912648,01/12/2023 08:05:12,1701417912435,0,01/12/2023 08:05:12,146089,8,task-vpa3,,33343515,BLIND,9872574,,complete,,65699204d2d8b1331551069d,mobile,Apple iPhone,iOS 17.1,Chrome 120.0.6099.50,393x852,734x337,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,106743,,,,,0,1,0,,,,,,Prompt
3,1701417912712,01/12/2023 08:05:12,1701417912448,0,01/12/2023 08:05:12,146089,8,task-vpa3,,33343515,BLIND,9872574,,complete,,65699204d2d8b1331551069d,mobile,Apple iPhone,iOS 17.1,Chrome 120.0.6099.50,393x852,734x337,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1701417922613,01/12/2023 08:05:22,1701417922551,0,01/12/2023 08:05:22,146089,8,task-vpa3,,33343515,BLIND,9872574,,complete,,65699204d2d8b1331551069d,mobile,Apple iPhone,iOS 17.1,Chrome 120.0.6099.50,393x852,734x337,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,10103,,,1,1,1,0,0,,,,,,Task
5,1701417922682,01/12/2023 08:05:22,1701417922567,0,01/12/2023 08:05:22,146089,8,task-vpa3,,33343515,BLIND,9872574,,complete,,65699204d2d8b1331551069d,mobile,Apple iPhone,iOS 17.1,Chrome 120.0.6099.50,393x852,734x337,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,0.9999999999854481,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1701417926427,01/12/2023 08:05:26,1701417926402,0,01/12/2023 08:05:26,146089,8,task-vpa3,,33343515,BLIND,9872574,,complete,,65699204d2d8b1331551069d,mobile,Apple iPhone,iOS 17.1,Chrome 120.0.6099.50,393x852,734x337,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,3834.9999999999854,,,7,1,1,0,0,,,,,,Task
7,1701417926506,01/12/2023 08:05:26,1701417926414,0,01/12/2023 08:05:26,146089,8,task-vpa3,,33343515,BLIND,9872574,,complete,,65699204d2d8b1331551069d,mobile,Apple iPhone,iOS 17.1,Chrome 120.0.6099.50,393x852,734x337,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1701417929082,01/12/2023 08:05:29,1701417929054,0,01/12/2023 08:05:29,146089,8,task-vpa3,,33343515,BLIND,9872574,,complete,,65699204d2d8b1331551069d,mobile,Apple iPhone,iOS 17.1,Chrome 120.0.6099.50,393x852,734x337,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,2640,,,4,1,1,0,0,,,,,,Task
9,1701417931135,01/12/2023 08:05:31,1701417931109,0,01/12/2023 08:05:31,146089,8,task-vpa3,,33343515,BLIND,9872574,,complete,,65699204d2d8b1331551069d,mobile,Apple iPhone,iOS 17.1,Chrome 120.0.6099.50,393x852,734x337,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,2047.9999999999854,,,,,0,1,0,,,,,,Task
10,1701417931196,01/12/2023 08:05:31,1701417931121,0,01/12/2023 08:05:31,146089,8,task-vpa3,,33343515,BLIND,9872574,,complete,,65699204d2d8b1331551069d,mobile,Apple iPhone,iOS 17.1,Chrome 120.0.6099.50,393x852,734x337,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,11,,,,,0,1,0,,,1,,,Task
11,1701417931196,01/12/2023 08:05:31,1701417931122,0,01/12/2023 08:05:31,146089,8,task-vpa3,,33343515,BLIND,9872574,,complete,,65699204d2d8b1331551069d,mobile,Apple iPhone,iOS 17.1,Chrome 120.0.6099.50,393x852,734x337,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,5,test passed,,,,,2,,yes,Spreadsheet1,,,END TASK,,,,,125452,,,,,0,1,0,,,,,,
1,1701417973788,01/12/2023 08:06:13,1701417973584,0,01/12/2023 08:06:13,146089,8,task-vpa3,,33343547,BLIND,9872585,,complete,,6569937cfc7f559245d3f257,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,375x812,710x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,3,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
2,1701417975377,01/12/2023 08:06:15,1701417975318,0,01/12/2023 08:06:15,146089,8,task-vpa3,,33343547,BLIND,9872585,,complete,,6569937cfc7f559245d3f257,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,375x812,710x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,3,yes,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,1688,,,,,0,1,0,,,,,,Prompt
3,1701417975472,01/12/2023 08:06:15,1701417975340,0,01/12/2023 08:06:15,146089,8,task-vpa3,,33343547,BLIND,9872585,,complete,,6569937cfc7f559245d3f257,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,375x812,710x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,3,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone4,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
4,1701417980439,01/12/2023 08:06:20,1701417980290,0,01/12/2023 08:06:20,146089,8,task-vpa3,,33343547,BLIND,9872585,,complete,,6569937cfc7f559245d3f257,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,375x812,710x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,3,yes,Spreadsheet1,Spreadsheet1,2,1,1,sraba_check,Zone1,response_rating_scale_likert_active,4952,,,1,1,1,0,0,,,,,,Task
5,1701417980538,01/12/2023 08:06:20,1701417980308,0,01/12/2023 08:06:20,146089,8,task-vpa3,,33343547,BLIND,9872585,,complete,,6569937cfc7f559245d3f257,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,375x812,710x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,3,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone4,content_web_audio,2,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
6,1701417981863,01/12/2023 08:06:21,1701417981790,0,01/12/2023 08:06:21,146089,8,task-vpa3,,33343547,BLIND,9872585,,complete,,6569937cfc7f559245d3f257,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,375x812,710x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,3,yes,Spreadsheet1,Spreadsheet1,2,1,2,tado_check,Zone1,response_rating_scale_likert_active,1483,,,7,1,1,0,0,,,,,,Task
7,1701417981919,01/12/2023 08:06:21,1701417981808,0,01/12/2023 08:06:21,146089,8,task-vpa3,,33343547,BLIND,9872585,,complete,,6569937cfc7f559245d3f257,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,375x812,710x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,3,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone4,content_web_audio,0,,,AUDIO PLAY REQUESTED,1,0,1,0,,,,,,Task
8,1701417983914,01/12/2023 08:06:23,1701417983742,0,01/12/2023 08:06:23,146089,8,task-vpa3,,33343547,BLIND,9872585,,complete,,6569937cfc7f559245d3f257,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,375x812,710x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,3,yes,Spreadsheet1,Spreadsheet1,2,1,3,yana_check,Zone1,response_rating_scale_likert_active,1934,,,4,1,1,0,0,,,,,,Task
9,1701417984753,01/12/2023 08:06:24,1701417984642,0,01/12/2023 08:06:24,146089,8,task-vpa3,,33343547,BLIND,9872585,,complete,,6569937cfc7f559245d3f257,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,375x812,710x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,3,yes,Spreadsheet1,Spreadsheet1,2,1,4,success,advancementZone,continue_button,891.9999999999982,,,,,0,1,0,,,,,,Task
10,1701417984832,01/12/2023 08:06:24,1701417984653,0,01/12/2023 08:06:24,146089,8,task-vpa3,,33343547,BLIND,9872585,,complete,,6569937cfc7f559245d3f257,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,375x812,710x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,3,yes,Spreadsheet1,Spreadsheet1,2,1,6,move,Zone1,timelimit_screen,28,,,,,0,1,0,,,1,,,Task
11,1701417984832,01/12/2023 08:06:24,1701417984654,0,01/12/2023 08:06:24,146089,8,task-vpa3,,33343547,BLIND,9872585,,complete,,6569937cfc7f559245d3f257,mobile,Apple iPhone,iOS 16.6.1,Mobile Safari 16.6,375x812,710x292,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,6,test passed,,,,,,3,yes,Spreadsheet1,,,END TASK,,,,,11070,,,,,0,1,0,,,,,,
1,1701418989868,01/12/2023 08:23:09,1701418992983,0,01/12/2023 08:23:12,146089,8,task-vpa3,,33343766,BLIND,9872637,,complete,,6569977d26d8ec8117c637ce,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x715,,,,Guided Test Run Phonotactics,7,SoundCheckPassed,3,test passed,,,5,,,,yes,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,
